OBJECT_COUNT,MS
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.056377
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
5019,0.040989
